"id","country_id:id","state_id:id","city_id:id","name"
"zipcode_id_ac_ab_23611","base.id","base.state_id_ac","city_id_ac_ab","23611"
"zipcode_id_ac_ab_23612","base.id","base.state_id_ac","city_id_ac_ab","23612"
"zipcode_id_ac_ab_23613","base.id","base.state_id_ac","city_id_ac_ab","23613"
"zipcode_id_ac_ab_23614","base.id","base.state_id_ac","city_id_ac_ab","23614"
"zipcode_id_ac_ab_23615","base.id","base.state_id_ac","city_id_ac_ab","23615"
"zipcode_id_ac_ab_23616","base.id","base.state_id_ac","city_id_ac_ab","23616"
"zipcode_id_ac_ab_23617","base.id","base.state_id_ac","city_id_ac_ab","23617"
"zipcode_id_ac_ab_23618","base.id","base.state_id_ac","city_id_ac_ab","23618"
"zipcode_id_ac_ab_23650","base.id","base.state_id_ac","city_id_ac_ab","23650"
"zipcode_id_ac_ab_23651","base.id","base.state_id_ac","city_id_ac_ab","23651"
"zipcode_id_ac_ab_23652","base.id","base.state_id_ac","city_id_ac_ab","23652"
"zipcode_id_ac_ab_23653","base.id","base.state_id_ac","city_id_ac_ab","23653"
"zipcode_id_ac_ab_23659","base.id","base.state_id_ac","city_id_ac_ab","23659"
"zipcode_id_ac_ab_23654","base.id","base.state_id_ac","city_id_ac_ab","23654"
"zipcode_id_ac_ab_23657","base.id","base.state_id_ac","city_id_ac_ab","23657"
"zipcode_id_ac_ab_23680","base.id","base.state_id_ac","city_id_ac_ab","23680"
"zipcode_id_ac_ab_23681","base.id","base.state_id_ac","city_id_ac_ab","23681"
"zipcode_id_ac_ab_23684","base.id","base.state_id_ac","city_id_ac_ab","23684"
"zipcode_id_ac_ab_23683","base.id","base.state_id_ac","city_id_ac_ab","23683"
"zipcode_id_ac_ab_23685","base.id","base.state_id_ac","city_id_ac_ab","23685"
"zipcode_id_ac_ab_23686","base.id","base.state_id_ac","city_id_ac_ab","23686"
"zipcode_id_ac_ab_23682","base.id","base.state_id_ac","city_id_ac_ab","23682"
"zipcode_id_ac_ab_23688","base.id","base.state_id_ac","city_id_ac_ab","23688"
"zipcode_id_ac_ab_23687","base.id","base.state_id_ac","city_id_ac_ab","23687"
"zipcode_id_ac_ab_23689","base.id","base.state_id_ac","city_id_ac_ab","23689"
"zipcode_id_ac_bd_23741","base.id","base.state_id_ac","city_id_ac_bd","23741"
"zipcode_id_ac_bd_23742","base.id","base.state_id_ac","city_id_ac_bd","23742"
"zipcode_id_ac_bd_23762","base.id","base.state_id_ac","city_id_ac_bd","23762"
"zipcode_id_ac_bd_23763","base.id","base.state_id_ac","city_id_ac_bd","23763"
"zipcode_id_ac_bd_23743","base.id","base.state_id_ac","city_id_ac_bd","23743"
"zipcode_id_ac_bd_23769","base.id","base.state_id_ac","city_id_ac_bd","23769"
"zipcode_id_ac_bd_23760","base.id","base.state_id_ac","city_id_ac_bd","23760"
"zipcode_id_ac_bd_23761","base.id","base.state_id_ac","city_id_ac_bd","23761"
"zipcode_id_ac_bd_23765","base.id","base.state_id_ac","city_id_ac_bd","23765"
"zipcode_id_ac_bd_23768","base.id","base.state_id_ac","city_id_ac_bd","23768"
"zipcode_id_ac_bd_23764","base.id","base.state_id_ac","city_id_ac_bd","23764"
"zipcode_id_ac_bd_23766","base.id","base.state_id_ac","city_id_ac_bd","23766"
"zipcode_id_ac_bd_23767","base.id","base.state_id_ac","city_id_ac_bd","23767"
"zipcode_id_ac_aa_23350","base.id","base.state_id_ac","city_id_ac_aa","23350"
"zipcode_id_ac_aa_23351","base.id","base.state_id_ac","city_id_ac_aa","23351"
"zipcode_id_ac_aa_23352","base.id","base.state_id_ac","city_id_ac_aa","23352"
"zipcode_id_ac_aa_23353","base.id","base.state_id_ac","city_id_ac_aa","23353"
"zipcode_id_ac_aa_23354","base.id","base.state_id_ac","city_id_ac_aa","23354"
"zipcode_id_ac_aa_23355","base.id","base.state_id_ac","city_id_ac_aa","23355"
"zipcode_id_ac_aa_23360","base.id","base.state_id_ac","city_id_ac_aa","23360"
"zipcode_id_ac_aa_23361","base.id","base.state_id_ac","city_id_ac_aa","23361"
"zipcode_id_ac_aa_23362","base.id","base.state_id_ac","city_id_ac_aa","23362"
"zipcode_id_ac_aa_23363","base.id","base.state_id_ac","city_id_ac_aa","23363"
"zipcode_id_ac_aa_23364","base.id","base.state_id_ac","city_id_ac_aa","23364"
"zipcode_id_ac_aa_23365","base.id","base.state_id_ac","city_id_ac_aa","23365"
"zipcode_id_ac_aa_23366","base.id","base.state_id_ac","city_id_ac_aa","23366"
"zipcode_id_ac_aa_23375","base.id","base.state_id_ac","city_id_ac_aa","23375"
"zipcode_id_ac_aa_23385","base.id","base.state_id_ac","city_id_ac_aa","23385"
"zipcode_id_ac_aa_23367","base.id","base.state_id_ac","city_id_ac_aa","23367"
"zipcode_id_ac_aa_23370","base.id","base.state_id_ac","city_id_ac_aa","23370"
"zipcode_id_ac_aa_23368","base.id","base.state_id_ac","city_id_ac_aa","23368"
"zipcode_id_ac_aa_23371","base.id","base.state_id_ac","city_id_ac_aa","23371"
"zipcode_id_ac_aa_23374","base.id","base.state_id_ac","city_id_ac_aa","23374"
"zipcode_id_ac_aa_23372","base.id","base.state_id_ac","city_id_ac_aa","23372"
"zipcode_id_ac_aa_23373","base.id","base.state_id_ac","city_id_ac_aa","23373"
"zipcode_id_ac_aa_23381","base.id","base.state_id_ac","city_id_ac_aa","23381"
"zipcode_id_ac_aa_23391","base.id","base.state_id_ac","city_id_ac_aa","23391"
"zipcode_id_ac_aa_23911","base.id","base.state_id_ac","city_id_ac_aa","23911"
"zipcode_id_ac_aa_23913","base.id","base.state_id_ac","city_id_ac_aa","23913"
"zipcode_id_ac_aa_23917","base.id","base.state_id_ac","city_id_ac_aa","23917"
"zipcode_id_ac_aa_23914","base.id","base.state_id_ac","city_id_ac_aa","23914"
"zipcode_id_ac_aa_23915","base.id","base.state_id_ac","city_id_ac_aa","23915"
"zipcode_id_ac_aa_23951","base.id","base.state_id_ac","city_id_ac_aa","23951"
"zipcode_id_ac_aa_23916","base.id","base.state_id_ac","city_id_ac_aa","23916"
"zipcode_id_ac_aa_23912","base.id","base.state_id_ac","city_id_ac_aa","23912"
"zipcode_id_ac_aa_23919","base.id","base.state_id_ac","city_id_ac_aa","23919"
"zipcode_id_ac_aa_23918","base.id","base.state_id_ac","city_id_ac_aa","23918"
"zipcode_id_ac_aa_23952","base.id","base.state_id_ac","city_id_ac_aa","23952"
"zipcode_id_ac_aa_23955","base.id","base.state_id_ac","city_id_ac_aa","23955"
"zipcode_id_ac_aj_23641","base.id","base.state_id_ac","city_id_ac_aj","23641"
"zipcode_id_ac_aj_23643","base.id","base.state_id_ac","city_id_ac_aj","23643"
"zipcode_id_ac_aj_23644","base.id","base.state_id_ac","city_id_ac_aj","23644"
"zipcode_id_ac_aj_23656","base.id","base.state_id_ac","city_id_ac_aj","23656"
"zipcode_id_ac_aj_23658","base.id","base.state_id_ac","city_id_ac_aj","23658"
"zipcode_id_ac_aj_23655","base.id","base.state_id_ac","city_id_ac_aj","23655"
"zipcode_id_ac_as_23711","base.id","base.state_id_ac","city_id_ac_as","23711"
"zipcode_id_ac_as_23712","base.id","base.state_id_ac","city_id_ac_as","23712"
"zipcode_id_ac_as_23713","base.id","base.state_id_ac","city_id_ac_as","23713"
"zipcode_id_ac_as_23714","base.id","base.state_id_ac","city_id_ac_as","23714"
"zipcode_id_ac_as_23715","base.id","base.state_id_ac","city_id_ac_as","23715"
"zipcode_id_ac_as_23716","base.id","base.state_id_ac","city_id_ac_as","23716"
"zipcode_id_ac_as_23717","base.id","base.state_id_ac","city_id_ac_as","23717"
"zipcode_id_ac_as_23718","base.id","base.state_id_ac","city_id_ac_as","23718"
"zipcode_id_ac_as_23719","base.id","base.state_id_ac","city_id_ac_as","23719"
"zipcode_id_ac_as_23752","base.id","base.state_id_ac","city_id_ac_as","23752"
"zipcode_id_ac_as_23753","base.id","base.state_id_ac","city_id_ac_as","23753"
"zipcode_id_ac_as_23754","base.id","base.state_id_ac","city_id_ac_as","23754"
"zipcode_id_ac_as_23757","base.id","base.state_id_ac","city_id_ac_as","23757"
"zipcode_id_ac_as_23770","base.id","base.state_id_ac","city_id_ac_as","23770"
"zipcode_id_ac_as_23755","base.id","base.state_id_ac","city_id_ac_as","23755"
"zipcode_id_ac_as_23756","base.id","base.state_id_ac","city_id_ac_as","23756"
"zipcode_id_ac_as_23758","base.id","base.state_id_ac","city_id_ac_as","23758"
"zipcode_id_ac_as_23771","base.id","base.state_id_ac","city_id_ac_as","23771"
"zipcode_id_ac_as_23775","base.id","base.state_id_ac","city_id_ac_as","23775"
"zipcode_id_ac_as_23772","base.id","base.state_id_ac","city_id_ac_as","23772"
"zipcode_id_ac_as_23773","base.id","base.state_id_ac","city_id_ac_as","23773"
"zipcode_id_ac_as_23774","base.id","base.state_id_ac","city_id_ac_as","23774"
"zipcode_id_ac_as_23778","base.id","base.state_id_ac","city_id_ac_as","23778"
"zipcode_id_ac_as_23777","base.id","base.state_id_ac","city_id_ac_as","23777"
"zipcode_id_ac_as_23776","base.id","base.state_id_ac","city_id_ac_as","23776"
"zipcode_id_ac_as_23779","base.id","base.state_id_ac","city_id_ac_as","23779"
"zipcode_id_ac_an_24771","base.id","base.state_id_ac","city_id_ac_an","24771"
"zipcode_id_ac_an_24784","base.id","base.state_id_ac","city_id_ac_an","24784"
"zipcode_id_ac_an_24772","base.id","base.state_id_ac","city_id_ac_an","24772"
"zipcode_id_ac_an_24787","base.id","base.state_id_ac","city_id_ac_an","24787"
"zipcode_id_ac_an_24773","base.id","base.state_id_ac","city_id_ac_an","24773"
"zipcode_id_ac_an_24774","base.id","base.state_id_ac","city_id_ac_an","24774"
"zipcode_id_ac_an_24788","base.id","base.state_id_ac","city_id_ac_an","24788"
"zipcode_id_ac_an_24792","base.id","base.state_id_ac","city_id_ac_an","24792"
"zipcode_id_ac_an_24783","base.id","base.state_id_ac","city_id_ac_an","24783"
"zipcode_id_ac_an_24793","base.id","base.state_id_ac","city_id_ac_an","24793"
"zipcode_id_ac_an_24794","base.id","base.state_id_ac","city_id_ac_an","24794"
"zipcode_id_ac_an_24785","base.id","base.state_id_ac","city_id_ac_an","24785"
"zipcode_id_ac_an_24791","base.id","base.state_id_ac","city_id_ac_an","24791"
"zipcode_id_ac_an_24789","base.id","base.state_id_ac","city_id_ac_an","24789"
"zipcode_id_ac_an_24790","base.id","base.state_id_ac","city_id_ac_an","24790"
"zipcode_id_ac_am_24470","base.id","base.state_id_ac","city_id_ac_am","24470"
"zipcode_id_ac_am_24471","base.id","base.state_id_ac","city_id_ac_am","24471"
"zipcode_id_ac_am_24476","base.id","base.state_id_ac","city_id_ac_am","24476"
"zipcode_id_ac_am_24472","base.id","base.state_id_ac","city_id_ac_am","24472"
"zipcode_id_ac_am_24474","base.id","base.state_id_ac","city_id_ac_am","24474"
"zipcode_id_ac_am_24478","base.id","base.state_id_ac","city_id_ac_am","24478"
"zipcode_id_ac_am_24479","base.id","base.state_id_ac","city_id_ac_am","24479"
"zipcode_id_ac_am_24473","base.id","base.state_id_ac","city_id_ac_am","24473"
"zipcode_id_ac_am_24477","base.id","base.state_id_ac","city_id_ac_am","24477"
"zipcode_id_ac_am_24475","base.id","base.state_id_ac","city_id_ac_am","24475"
"zipcode_id_ac_ae_24511","base.id","base.state_id_ac","city_id_ac_ae","24511"
"zipcode_id_ac_ae_24512","base.id","base.state_id_ac","city_id_ac_ae","24512"
"zipcode_id_ac_ae_24513","base.id","base.state_id_ac","city_id_ac_ae","24513"
"zipcode_id_ac_ae_24514","base.id","base.state_id_ac","city_id_ac_ae","24514"
"zipcode_id_ac_ae_24515","base.id","base.state_id_ac","city_id_ac_ae","24515"
"zipcode_id_ac_ae_24516","base.id","base.state_id_ac","city_id_ac_ae","24516"
"zipcode_id_ac_ae_24519","base.id","base.state_id_ac","city_id_ac_ae","24519"
"zipcode_id_ac_ae_24527","base.id","base.state_id_ac","city_id_ac_ae","24527"
"zipcode_id_ac_ae_24517","base.id","base.state_id_ac","city_id_ac_ae","24517"
"zipcode_id_ac_ae_24528","base.id","base.state_id_ac","city_id_ac_ae","24528"
"zipcode_id_ac_ae_24518","base.id","base.state_id_ac","city_id_ac_ae","24518"
"zipcode_id_ac_ae_24529","base.id","base.state_id_ac","city_id_ac_ae","24529"
"zipcode_id_ac_ae_24552","base.id","base.state_id_ac","city_id_ac_ae","24552"
"zipcode_id_ac_ae_24553","base.id","base.state_id_ac","city_id_ac_ae","24553"
"zipcode_id_ac_ae_24555","base.id","base.state_id_ac","city_id_ac_ae","24555"
"zipcode_id_ac_ae_24568","base.id","base.state_id_ac","city_id_ac_ae","24568"
"zipcode_id_ac_ae_24556","base.id","base.state_id_ac","city_id_ac_ae","24556"
"zipcode_id_ac_ae_24566","base.id","base.state_id_ac","city_id_ac_ae","24566"
"zipcode_id_ac_ae_24560","base.id","base.state_id_ac","city_id_ac_ae","24560"
"zipcode_id_ac_ae_24561","base.id","base.state_id_ac","city_id_ac_ae","24561"
"zipcode_id_ac_ae_24562","base.id","base.state_id_ac","city_id_ac_ae","24562"
"zipcode_id_ac_ae_24569","base.id","base.state_id_ac","city_id_ac_ae","24569"
"zipcode_id_ac_ae_24563","base.id","base.state_id_ac","city_id_ac_ae","24563"
"zipcode_id_ac_ae_24565","base.id","base.state_id_ac","city_id_ac_ae","24565"
"zipcode_id_ac_ae_24564","base.id","base.state_id_ac","city_id_ac_ae","24564"
"zipcode_id_ac_ae_24567","base.id","base.state_id_ac","city_id_ac_ae","24567"
"zipcode_id_ac_ae_24571","base.id","base.state_id_ac","city_id_ac_ae","24571"
"zipcode_id_ac_ae_24573","base.id","base.state_id_ac","city_id_ac_ae","24573"
"zipcode_id_ac_ae_24572","base.id","base.state_id_ac","city_id_ac_ae","24572"
"zipcode_id_ac_at_24611","base.id","base.state_id_ac","city_id_ac_at","24611"
"zipcode_id_ac_at_24664","base.id","base.state_id_ac","city_id_ac_at","24664"
"zipcode_id_ac_at_24619","base.id","base.state_id_ac","city_id_ac_at","24619"
"zipcode_id_ac_at_24652","base.id","base.state_id_ac","city_id_ac_at","24652"
"zipcode_id_ac_at_24666","base.id","base.state_id_ac","city_id_ac_at","24666"
"zipcode_id_ac_at_24657","base.id","base.state_id_ac","city_id_ac_at","24657"
"zipcode_id_ac_at_24665","base.id","base.state_id_ac","city_id_ac_at","24665"
"zipcode_id_ac_at_24670","base.id","base.state_id_ac","city_id_ac_at","24670"
"zipcode_id_ac_at_24660","base.id","base.state_id_ac","city_id_ac_at","24660"
"zipcode_id_ac_at_24661","base.id","base.state_id_ac","city_id_ac_at","24661"
"zipcode_id_ac_at_24662","base.id","base.state_id_ac","city_id_ac_at","24662"
"zipcode_id_ac_at_24674","base.id","base.state_id_ac","city_id_ac_at","24674"
"zipcode_id_ac_at_24663","base.id","base.state_id_ac","city_id_ac_at","24663"
"zipcode_id_ac_at_24675","base.id","base.state_id_ac","city_id_ac_at","24675"
"zipcode_id_ac_at_24676","base.id","base.state_id_ac","city_id_ac_at","24676"
"zipcode_id_ac_at_24677","base.id","base.state_id_ac","city_id_ac_at","24677"
"zipcode_id_ac_at_24671","base.id","base.state_id_ac","city_id_ac_at","24671"
"zipcode_id_ac_at_24672","base.id","base.state_id_ac","city_id_ac_at","24672"
"zipcode_id_ac_at_24673","base.id","base.state_id_ac","city_id_ac_at","24673"
"zipcode_id_ac_at_24678","base.id","base.state_id_ac","city_id_ac_at","24678"
"zipcode_id_ac_at_24679","base.id","base.state_id_ac","city_id_ac_at","24679"
"zipcode_id_ac_at_24683","base.id","base.state_id_ac","city_id_ac_at","24683"
"zipcode_id_ac_ai_24423","base.id","base.state_id_ac","city_id_ac_ai","24423"
"zipcode_id_ac_ai_24441","base.id","base.state_id_ac","city_id_ac_ai","24441"
"zipcode_id_ac_ai_24457","base.id","base.state_id_ac","city_id_ac_ai","24457"
"zipcode_id_ac_ai_24440","base.id","base.state_id_ac","city_id_ac_ai","24440"
"zipcode_id_ac_ai_24442","base.id","base.state_id_ac","city_id_ac_ai","24442"
"zipcode_id_ac_ai_24443","base.id","base.state_id_ac","city_id_ac_ai","24443"
"zipcode_id_ac_ai_24450","base.id","base.state_id_ac","city_id_ac_ai","24450"
"zipcode_id_ac_ai_24451","base.id","base.state_id_ac","city_id_ac_ai","24451"
"zipcode_id_ac_ai_24456","base.id","base.state_id_ac","city_id_ac_ai","24456"
"zipcode_id_ac_ai_24467","base.id","base.state_id_ac","city_id_ac_ai","24467"
"zipcode_id_ac_ai_24452","base.id","base.state_id_ac","city_id_ac_ai","24452"
"zipcode_id_ac_ai_24453","base.id","base.state_id_ac","city_id_ac_ai","24453"
"zipcode_id_ac_ai_24454","base.id","base.state_id_ac","city_id_ac_ai","24454"
"zipcode_id_ac_ai_24455","base.id","base.state_id_ac","city_id_ac_ai","24455"
"zipcode_id_ac_ai_24459","base.id","base.state_id_ac","city_id_ac_ai","24459"
"zipcode_id_ac_ai_24462","base.id","base.state_id_ac","city_id_ac_ai","24462"
"zipcode_id_ac_ai_24458","base.id","base.state_id_ac","city_id_ac_ai","24458"
"zipcode_id_ac_ai_24465","base.id","base.state_id_ac","city_id_ac_ai","24465"
"zipcode_id_ac_ai_24460","base.id","base.state_id_ac","city_id_ac_ai","24460"
"zipcode_id_ac_ai_24461","base.id","base.state_id_ac","city_id_ac_ai","24461"
"zipcode_id_ac_ai_24463","base.id","base.state_id_ac","city_id_ac_ai","24463"
"zipcode_id_ac_ai_24464","base.id","base.state_id_ac","city_id_ac_ai","24464"
"zipcode_id_ac_ai_24469","base.id","base.state_id_ac","city_id_ac_ai","24469"
"zipcode_id_ac_ai_24466","base.id","base.state_id_ac","city_id_ac_ai","24466"
"zipcode_id_ac_ai_24468","base.id","base.state_id_ac","city_id_ac_ai","24468"
"zipcode_id_ac_ai_24481","base.id","base.state_id_ac","city_id_ac_ai","24481"
"zipcode_id_ac_ai_24483","base.id","base.state_id_ac","city_id_ac_ai","24483"
"zipcode_id_ac_ai_24482","base.id","base.state_id_ac","city_id_ac_ai","24482"
"zipcode_id_ac_ai_24484","base.id","base.state_id_ac","city_id_ac_ai","24484"
"zipcode_id_ac_ai_24486","base.id","base.state_id_ac","city_id_ac_ai","24486"
"zipcode_id_ac_ai_24487","base.id","base.state_id_ac","city_id_ac_ai","24487"
"zipcode_id_ac_au_24313","base.id","base.state_id_ac","city_id_ac_au","24313"
"zipcode_id_ac_au_24352","base.id","base.state_id_ac","city_id_ac_au","24352"
"zipcode_id_ac_au_24354","base.id","base.state_id_ac","city_id_ac_au","24354"
"zipcode_id_ac_au_24355","base.id","base.state_id_ac","city_id_ac_au","24355"
"zipcode_id_ac_au_24361","base.id","base.state_id_ac","city_id_ac_au","24361"
"zipcode_id_ac_au_24379","base.id","base.state_id_ac","city_id_ac_au","24379"
"zipcode_id_ac_au_24362","base.id","base.state_id_ac","city_id_ac_au","24362"
"zipcode_id_ac_au_24376","base.id","base.state_id_ac","city_id_ac_au","24376"
"zipcode_id_ac_au_24370","base.id","base.state_id_ac","city_id_ac_au","24370"
"zipcode_id_ac_au_24371","base.id","base.state_id_ac","city_id_ac_au","24371"
"zipcode_id_ac_au_24377","base.id","base.state_id_ac","city_id_ac_au","24377"
"zipcode_id_ac_au_24372","base.id","base.state_id_ac","city_id_ac_au","24372"
"zipcode_id_ac_au_24373","base.id","base.state_id_ac","city_id_ac_au","24373"
"zipcode_id_ac_au_24374","base.id","base.state_id_ac","city_id_ac_au","24374"
"zipcode_id_ac_au_24375","base.id","base.state_id_ac","city_id_ac_au","24375"
"zipcode_id_ac_au_24378","base.id","base.state_id_ac","city_id_ac_au","24378"
"zipcode_id_ac_au_24382","base.id","base.state_id_ac","city_id_ac_au","24382"
"zipcode_id_ac_au_24384","base.id","base.state_id_ac","city_id_ac_au","24384"
"zipcode_id_ac_au_24381","base.id","base.state_id_ac","city_id_ac_au","24381"
"zipcode_id_ac_au_24385","base.id","base.state_id_ac","city_id_ac_au","24385"
"zipcode_id_ac_au_24387","base.id","base.state_id_ac","city_id_ac_au","24387"
"zipcode_id_ac_au_24389","base.id","base.state_id_ac","city_id_ac_au","24389"
"zipcode_id_ac_au_24386","base.id","base.state_id_ac","city_id_ac_au","24386"
"zipcode_id_ac_au_24383","base.id","base.state_id_ac","city_id_ac_au","24383"
"zipcode_id_ac_au_24388","base.id","base.state_id_ac","city_id_ac_au","24388"
"zipcode_id_ac_au_24392","base.id","base.state_id_ac","city_id_ac_au","24392"
"zipcode_id_ac_au_24390","base.id","base.state_id_ac","city_id_ac_au","24390"
"zipcode_id_ac_au_24391","base.id","base.state_id_ac","city_id_ac_au","24391"
"zipcode_id_ac_au_24393","base.id","base.state_id_ac","city_id_ac_au","24393"
"zipcode_id_ac_au_24395","base.id","base.state_id_ac","city_id_ac_au","24395"
"zipcode_id_ac_au_24394","base.id","base.state_id_ac","city_id_ac_au","24394"
"zipcode_id_ac_au_24396","base.id","base.state_id_ac","city_id_ac_au","24396"
"zipcode_id_ac_au_24397","base.id","base.state_id_ac","city_id_ac_au","24397"
"zipcode_id_sb_ag_26151","base.id","base.state_id_sb","city_id_sb_ag","26151"
"zipcode_id_sb_ag_26152","base.id","base.state_id_sb","city_id_sb_ag","26152"
"zipcode_id_sb_ag_26153","base.id","base.state_id_sb","city_id_sb_ag","26153"
"zipcode_id_sb_ag_26160","base.id","base.state_id_sb","city_id_sb_ag","26160"
"zipcode_id_sb_ag_26161","base.id","base.state_id_sb","city_id_sb_ag","26161"
"zipcode_id_sb_ag_26162","base.id","base.state_id_sb","city_id_sb_ag","26162"
"zipcode_id_sb_ag_26163","base.id","base.state_id_sb","city_id_sb_ag","26163"
"zipcode_id_sb_ag_26164","base.id","base.state_id_sb","city_id_sb_ag","26164"
"zipcode_id_sb_ag_26181","base.id","base.state_id_sb","city_id_sb_ag","26181"
"zipcode_id_sb_ag_26182","base.id","base.state_id_sb","city_id_sb_ag","26182"
"zipcode_id_sb_ag_26190","base.id","base.state_id_sb","city_id_sb_ag","26190"
"zipcode_id_sb_ag_26191","base.id","base.state_id_sb","city_id_sb_ag","26191"
"zipcode_id_sb_ag_26192","base.id","base.state_id_sb","city_id_sb_ag","26192"
"zipcode_id_sb_ag_26451","base.id","base.state_id_sb","city_id_sb_ag","26451"
"zipcode_id_sb_ag_26471","base.id","base.state_id_sb","city_id_sb_ag","26471"
"zipcode_id_sb_ag_26473","base.id","base.state_id_sb","city_id_sb_ag","26473"
"zipcode_id_nt_al_85811","base.id","base.state_id_nt","city_id_nt_al","85811"
"zipcode_id_nt_al_85812","base.id","base.state_id_nt","city_id_nt_al","85812"
"zipcode_id_nt_al_85813","base.id","base.state_id_nt","city_id_nt_al","85813"
"zipcode_id_nt_al_85814","base.id","base.state_id_nt","city_id_nt_al","85814"
"zipcode_id_nt_al_85815","base.id","base.state_id_nt","city_id_nt_al","85815"
"zipcode_id_nt_al_85816","base.id","base.state_id_nt","city_id_nt_al","85816"
"zipcode_id_nt_al_85817","base.id","base.state_id_nt","city_id_nt_al","85817"
"zipcode_id_nt_al_85818","base.id","base.state_id_nt","city_id_nt_al","85818"
"zipcode_id_nt_al_85819","base.id","base.state_id_nt","city_id_nt_al","85819"
"zipcode_id_nt_al_85851","base.id","base.state_id_nt","city_id_nt_al","85851"
"zipcode_id_nt_al_85852","base.id","base.state_id_nt","city_id_nt_al","85852"
"zipcode_id_nt_al_85853","base.id","base.state_id_nt","city_id_nt_al","85853"
"zipcode_id_nt_al_85850","base.id","base.state_id_nt","city_id_nt_al","85850"
"zipcode_id_nt_al_85861","base.id","base.state_id_nt","city_id_nt_al","85861"
"zipcode_id_nt_al_85862","base.id","base.state_id_nt","city_id_nt_al","85862"
"zipcode_id_nt_al_85860","base.id","base.state_id_nt","city_id_nt_al","85860"
"zipcode_id_nt_al_85871","base.id","base.state_id_nt","city_id_nt_al","85871"
"zipcode_id_nt_al_85872","base.id","base.state_id_nt","city_id_nt_al","85872"
"zipcode_id_nt_al_85873","base.id","base.state_id_nt","city_id_nt_al","85873"
"zipcode_id_nt_al_85874","base.id","base.state_id_nt","city_id_nt_al","85874"
"zipcode_id_nt_al_85875","base.id","base.state_id_nt","city_id_nt_al","85875"
"zipcode_id_nt_al_85870","base.id","base.state_id_nt","city_id_nt_al","85870"
"zipcode_id_nt_al_85876","base.id","base.state_id_nt","city_id_nt_al","85876"
"zipcode_id_nt_al_85881","base.id","base.state_id_nt","city_id_nt_al","85881"
"zipcode_id_nt_al_85882","base.id","base.state_id_nt","city_id_nt_al","85882"
"zipcode_id_nt_al_85880","base.id","base.state_id_nt","city_id_nt_al","85880"
"zipcode_id_nt_al_85884","base.id","base.state_id_nt","city_id_nt_al","85884"
"zipcode_id_nt_al_85883","base.id","base.state_id_nt","city_id_nt_al","85883"
"zipcode_id_nt_al_85885","base.id","base.state_id_nt","city_id_nt_al","85885"
"zipcode_id_ma_am_97111","base.id","base.state_id_ma","city_id_ma_am","97111"
"zipcode_id_ma_am_97112","base.id","base.state_id_ma","city_id_ma_am","97112"
"zipcode_id_ma_am_97113","base.id","base.state_id_ma","city_id_ma_am","97113"
"zipcode_id_ma_am_97117","base.id","base.state_id_ma","city_id_ma_am","97117"
"zipcode_id_ma_am_97114","base.id","base.state_id_ma","city_id_ma_am","97114"
"zipcode_id_ma_am_97115","base.id","base.state_id_ma","city_id_ma_am","97115"
"zipcode_id_ma_am_97116","base.id","base.state_id_ma","city_id_ma_am","97116"
"zipcode_id_ma_am_97118","base.id","base.state_id_ma","city_id_ma_am","97118"
"zipcode_id_ma_am_97119","base.id","base.state_id_ma","city_id_ma_am","97119"
"zipcode_id_ma_am_97121","base.id","base.state_id_ma","city_id_ma_am","97121"
"zipcode_id_ma_am_97122","base.id","base.state_id_ma","city_id_ma_am","97122"
"zipcode_id_ma_am_97123","base.id","base.state_id_ma","city_id_ma_am","97123"
"zipcode_id_ma_am_97124","base.id","base.state_id_ma","city_id_ma_am","97124"
"zipcode_id_ma_am_97125","base.id","base.state_id_ma","city_id_ma_am","97125"
"zipcode_id_ma_am_97126","base.id","base.state_id_ma","city_id_ma_am","97126"
"zipcode_id_ma_am_97127","base.id","base.state_id_ma","city_id_ma_am","97127"
"zipcode_id_ma_am_97128","base.id","base.state_id_ma","city_id_ma_am","97128"
"zipcode_id_ma_am_97129","base.id","base.state_id_ma","city_id_ma_am","97129"
"zipcode_id_ma_am_97131","base.id","base.state_id_ma","city_id_ma_am","97131"
"zipcode_id_ma_am_97132","base.id","base.state_id_ma","city_id_ma_am","97132"
"zipcode_id_ma_am_97133","base.id","base.state_id_ma","city_id_ma_am","97133"
"zipcode_id_ma_am_97134","base.id","base.state_id_ma","city_id_ma_am","97134"
"zipcode_id_ma_am_97135","base.id","base.state_id_ma","city_id_ma_am","97135"
"zipcode_id_ma_am_97136","base.id","base.state_id_ma","city_id_ma_am","97136"
"zipcode_id_ma_am_97237","base.id","base.state_id_ma","city_id_ma_am","97237"
"zipcode_id_ma_am_97137","base.id","base.state_id_ma","city_id_ma_am","97137"
"zipcode_id_ma_am_97138","base.id","base.state_id_ma","city_id_ma_am","97138"
"zipcode_id_ma_am_97211","base.id","base.state_id_ma","city_id_ma_am","97211"
"zipcode_id_ma_am_97231","base.id","base.state_id_ma","city_id_ma_am","97231"
"zipcode_id_ma_am_97212","base.id","base.state_id_ma","city_id_ma_am","97212"
"zipcode_id_ma_am_97213","base.id","base.state_id_ma","city_id_ma_am","97213"
"zipcode_id_ma_am_97214","base.id","base.state_id_ma","city_id_ma_am","97214"
"zipcode_id_ma_am_97232","base.id","base.state_id_ma","city_id_ma_am","97232"
"zipcode_id_ma_am_97215","base.id","base.state_id_ma","city_id_ma_am","97215"
